order_id,Timestamp,Order_details,Amount_ordered,Price
300,2016-01-05 18:20:12,"['spinach_fet_m', 'ital_cpcllo_s', 'ital_veggie_s', 'spinach_supr_s']",4,53.25
301,2016-01-05 18:20:12,['napolitana_l'],1,20.5
302,2016-01-05 18:20:12,['peppr_salami_l'],1,20.75
303,2016-01-05 18:20:12,"['big_meat_s', 'big_meat_s', 'pepperoni_s']",3,33.75
304,2016-01-05 18:20:12,"['hawaiian_s', 'mexicana_l']",2,30.75
305,2016-01-05 18:20:12,"['pepperoni_l', 'pepperoni_l', 'spicy_ital_m']",3,47.0
306,2016-01-05 20:37:40,"['big_meat_s', 'hawaiian_s', 'napolitana_m']",3,38.5
307,2016-05-01 20:37:40,"['classic_dlx_l', 'thai_ckn_m']",2,37.25
308,2016-01-05 21:59:46,"['hawaiian_l', 'pep_msh_pep_l', 'thai_ckn_s']",3,46.75
309,2016-01-05 21:59:46,"['five_cheese_l', 'peppr_salami_m']",2,35.0
310,2016-01-06 11:40:48,"['hawaiian_s', 'thai_ckn_s']",2,23.25
311,2016-01-06 11:57:00,['sicilian_l'],1,20.25
312,2016-01-06 12:05:00,"['big_meat_s', 'big_meat_s', 'ckn_alfredo_m', 'sicilian_m']",4,57.0
313,2016-01-06 12:09:00,['sicilian_m'],1,16.25
314,2016-01-06 12:11:00,"['calabrese_m', 'five_cheese_l', 'five_cheese_l', 'five_cheese_l', 'veggie_veg_m']",5,87.75
315,2016-01-06 12:17:40,['classic_dlx_m'],1,16.0
316,2016-01-06 12:17:40,"['hawaiian_s', 'ital_supr_m']",2,27.0
317,2016-01-06 12:31:00,"['cali_ckn_s', 'classic_dlx_m', 'four_cheese_l', 'hawaiian_s', 'pep_msh_pep_l', 'prsc_argla_s', 'spinach_fet_s']",7,99.2
318,2016-06-01 00:00:00,"['ital_cpcllo_l', 'ital_cpcllo_l', 'soppressata_s', 'spicy_ital_l']",4,74.25
319,2016-01-06 00:00:00,['spicy_ital_l'],1,20.75
320,2016-01-06 12:46:40,"['cali_ckn_m', 'ckn_pesto_l']",2,37.5
321,2016-06-01 00:00:00,['ital_supr_l'],1,20.75
322,2016-01-06 00:00:00,"['cali_ckn_l', 'ckn_pesto_l', 'classic_dlx_s', 'thai_ckn_l']",4,74.25
323,2016-01-06 00:00:00,['classic_dlx_m'],1,16.0
324,2016-06-01 00:00:00,['five_cheese_l'],1,18.5
325,2016-06-01 00:00:00,"['classic_dlx_s', 'veggie_veg_s']",2,24.0
326,2016-01-06 00:00:00,"['cali_ckn_m', 'spinach_supr_l']",2,37.5
327,2016-01-06 00:00:00,['classic_dlx_m'],1,16.0
328,2016-01-06 13:16:35,['classic_dlx_m'],1,16.0
329,2016-01-06 13:16:35,"['spicy_ital_l', 'spinach_supr_m']",2,37.25
330,2016-01-06 13:16:35,"['big_meat_s', 'ckn_alfredo_m', 'classic_dlx_m', 'classic_dlx_s', 'five_cheese_l', 'four_cheese_l', 'hawaiian_l', 'pep_msh_pep_l', 'peppr_salami_s', 'peppr_salami_s', 'spicy_ital_l', 'spicy_ital_m', 'spinach_fet_l', 'the_greek_m']",14,225.7
331,2016-01-06 13:43:30,['prsc_argla_m'],1,16.5
332,2016-01-06 13:43:30,"['sicilian_m', 'southw_ckn_l', 'thai_ckn_m']",3,53.75
333,2016-01-06 13:43:30,['ckn_alfredo_m'],1,16.75
334,2016-01-06 13:43:30,"['calabrese_l', 'pepperoni_m', 'southw_ckn_m', 'thai_ckn_l']",4,70.25
335,2016-01-06 14:24:47,['mediterraneo_l'],1,20.25
336,2016-01-06 14:51:41,['prsc_argla_l'],1,20.75
337,2016-01-06 14:51:41,"['hawaiian_l', 'pepperoni_l']",2,31.75
338,2016-01-06 14:51:41,"['mexicana_l', 'mexicana_l', 'the_greek_xl']",3,66.0
339,2016-01-06 14:51:41,['spicy_ital_m'],1,16.5
340,2016-01-06 14:51:41,['spicy_ital_m'],1,16.5
341,2016-01-06 14:51:41,"['bbq_ckn_m', 'pepperoni_s']",2,26.5
342,2016-01-06 15:44:12,"['sicilian_l', 'southw_ckn_l']",2,41.0
343,2016-01-06 15:44:12,"['southw_ckn_l', 'four_cheese_m']",2,35.5
344,2016-01-06 15:44:12,['ital_cpcllo_m'],1,16.0
345,2016-01-06 15:44:12,"['peppr_salami_s', 'spinach_fet_s']",2,24.5
346,2016-06-01 00:00:00,"['green_garden_s', 'hawaiian_s', 'hawaiian_s', 'napolitana_s']",4,45.0
347,2016-01-06 00:00:00,"['spinach_fet_l', 'thai_ckn_l', 'veggie_veg_m']",3,57.0
348,2016-01-06 00:00:00,"['classic_dlx_m', 'thai_ckn_l', 'thai_ckn_s']",3,49.5
349,2016-01-06 00:00:00,['pepperoni_l'],1,15.25
350,2016-01-06 00:00:00,"['classic_dlx_l', 'pepperoni_m', 'spicy_ital_s']",3,45.5
351,2016-01-06 00:00:00,"['big_meat_s', 'hawaiian_m']",2,25.25
352,2016-06-01 00:00:00,"['big_meat_s', 'ital_cpcllo_l']",2,32.5
353,2016-01-06 17:59:48,"['bbq_ckn_l', 'cali_ckn_l', 'prsc_argla_s']",3,54.0
354,2016-01-06 17:59:48,"['green_garden_s', 'green_garden_s']",2,24.0
355,2016-06-01 17:59:48,"['ckn_alfredo_m', 'ital_supr_m']",2,33.25
356,2016-01-06 17:59:48,['ckn_alfredo_m'],1,16.75
357,2016-01-06 17:59:48,"['cali_ckn_l', 'southw_ckn_s', 'spinach_fet_s']",3,45.5
358,2016-01-06 18:30:12,['ital_supr_m'],1,16.5
359,2016-01-06 18:30:12,"['green_garden_m', 'thai_ckn_l']",2,36.75
360,2016-01-06 18:30:12,"['bbq_ckn_l', 'green_garden_s', 'hawaiian_s']",3,43.25
361,2016-06-01 00:00:00,"['big_meat_s', 'big_meat_s', 'ital_cpcllo_s']",3,36.0
362,2016-01-06 19:13:36,"['bbq_ckn_m', 'mexicana_l']",2,37.0
363,2016-01-06 19:20:31,"['mediterraneo_l', 'mexicana_l']",2,40.5
364,2016-01-06 19:20:31,"['ital_supr_m', 'the_greek_xl']",2,42.0
365,2016-01-06 19:20:31,"['four_cheese_m', 'mediterraneo_l', 'pepperoni_m']",3,47.5
366,2016-01-06 20:04:20,['ital_cpcllo_l'],1,20.5
367,2016-06-01 20:04:20,"['hawaiian_l', 'spinach_fet_m']",2,32.5
368,2016-06-01 20:04:20,"['spin_pesto_m', 'thai_ckn_l']",2,37.25
369,2016-01-06 20:04:20,['spinach_fet_m'],1,16.0
370,2016-01-06 20:04:20,"['four_cheese_l', 'hawaiian_s']",2,28.45
371,2016-01-06 20:04:20,['pepperoni_m'],1,12.5
372,2016-01-06 20:04:20,['spinach_fet_s'],1,12.0
373,2016-07-01 00:00:00,"['spinach_fet_s', 'classic_dlx_m', 'classic_dlx_m']",3,44.0
374,2016-01-07 11:55:00,"['big_meat_s', 'ckn_alfredo_m', 'peppr_salami_s']",3,41.25
375,2016-01-07 11:55:00,['mexicana_m'],1,16.0
376,2016-01-07 12:01:17,"['the_greek_xl', 'the_greek_xl']",2,51.0
377,2016-01-07 12:01:17,"['hawaiian_m', 'thai_ckn_l']",2,34.0
378,2016-07-01 12:01:17,['ital_veggie_s'],1,12.75
379,2016-07-01 00:00:00,['thai_ckn_l'],1,20.75
380,2016-07-01 00:00:00,"['calabrese_m', 'cali_ckn_m']",2,33.0
381,2016-01-07 12:33:00,['southw_ckn_m'],1,16.75
382,2016-01-07 12:33:07,"['thai_ckn_s', 'veggie_veg_m']",2,28.75
383,2016-01-07 12:43:00,['veggie_veg_m'],1,16.0
384,2016-07-01 00:00:00,"['hawaiian_s', 'ital_cpcllo_m', 'mediterraneo_m', 'mediterraneo_m']",4,58.5
385,2016-01-07 12:54:00,['veggie_veg_l'],1,20.25
386,2016-01-07 12:54:00,"['ital_veggie_s', 'ital_veggie_s', 'thai_ckn_m']",3,42.25
387,2016-01-07 12:54:00,"['bbq_ckn_s', 'big_meat_s', 'ckn_pesto_m', 'ckn_pesto_m', 'ckn_pesto_m', 'spicy_ital_l', 'spinach_fet_s']",7,107.75
388,2016-01-07 12:54:00,"['bbq_ckn_s', 'ckn_alfredo_m', 'mediterraneo_m', 'veggie_veg_s']",4,57.5
389,2016-01-07 12:54:00,['spin_pesto_l'],1,20.75
390,2016-01-07 13:15:32,['pep_msh_pep_l'],1,17.5
391,2016-07-01 00:00:00,['the_greek_m'],1,16.0
392,2016-01-07 00:00:00,"['big_meat_s', 'calabrese_s', 'cali_ckn_l', 'pepperoni_s', 'pepperoni_s', 'prsc_argla_l', 'prsc_argla_l', 'sicilian_l', 'soppressata_l', 'soppressata_l']",10,167.75
393,2016-01-07 00:00:00,"['green_garden_s', 'hawaiian_l']",2,28.5
394,2016-01-07 00:00:00,"['big_meat_s', 'ckn_pesto_s', 'ckn_pesto_s', 'hawaiian_s', 'pep_msh_pep_l', 'pepperoni_m', 'pepperoni_m', 'pepperoni_m', 'pepperoni_s', 'sicilian_l', 'spicy_ital_l', 'spin_pesto_s', 'thai_ckn_l', 'veggie_veg_s']",14,199.0
395,2016-01-07 00:00:00,['napolitana_m'],1,16.0
396,2016-01-07 00:00:00,['spinach_fet_s'],1,12.0
397,2016-01-07 00:00:00,"['five_cheese_l', 'five_cheese_l', 'hawaiian_l', 'pepperoni_m']",4,66.0
398,2016-07-01 00:00:00,['pepperoni_s'],1,9.75
399,2016-07-01 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'four_cheese_m', 'the_greek_m']",4,64.25
400,2016-01-07 16:03:07,"['pepperoni_m', 'thai_ckn_l']",2,33.25
401,2016-01-07 16:03:07,['veggie_veg_m'],1,16.0
402,2016-01-07 16:24:46,"['four_cheese_l', 'ital_supr_m']",2,34.45
403,2016-07-01 00:00:00,"['bbq_ckn_s', 'classic_dlx_l', 'prsc_argla_s']",3,45.75
404,2016-01-07 00:00:00,['ckn_pesto_l'],1,20.75
405,2016-01-07 00:00:00,['sicilian_l'],1,20.25
406,2016-01-07 00:00:00,"['ckn_alfredo_m', 'classic_dlx_m', 'ital_veggie_s']",3,45.5
407,2016-01-07 00:00:00,"['cali_ckn_m', 'classic_dlx_l', 'classic_dlx_l']",3,57.75
408,2016-01-07 17:09:09,"['classic_dlx_l', 'classic_dlx_l']",2,41.0
409,2016-01-07 17:09:09,['pepperoni_l'],1,15.25
410,2016-07-01 00:00:00,"['big_meat_s', 'big_meat_s', 'mediterraneo_m', 'mediterraneo_m', 'the_greek_xl']",5,81.5
411,2016-01-07 00:00:00,"['ital_supr_m', 'southw_ckn_l']",2,37.25
412,2016-01-07 18:07:46,"['brie_carre_s', 'spinach_supr_m']",2,40.15
413,2016-01-07 18:11:32,['spinach_supr_m'],1,16.5
414,2016-01-07 18:11:32,"['classic_dlx_s', 'five_cheese_l', 'ital_supr_m']",3,47.0
415,2016-01-07 18:11:32,['cali_ckn_s'],1,12.75
416,2016-07-01 00:00:00,['spinach_fet_l'],1,20.25
417,2016-01-07 18:24:40,['pepperoni_s'],1,9.75
418,2016-01-07 18:24:40,"['ckn_pesto_m', 'ckn_pesto_m']",2,33.5
419,2016-01-07 18:24:40,"['bbq_ckn_l', 'hawaiian_l', 'hawaiian_l', 'veggie_veg_s']",4,65.75
420,2016-01-07 18:24:40,"['five_cheese_l', 'pep_msh_pep_s']",2,29.5
421,2016-01-07 18:24:40,"['bbq_ckn_l', 'calabrese_l', 'ckn_pesto_s']",3,53.75
422,2016-07-01 18:24:40,"['four_cheese_l', 'ital_supr_m', 'ital_supr_m']",3,50.95
423,2016-07-01 19:45:07,"['ital_supr_l', 'sicilian_s']",2,33.0
424,2016-07-01 19:45:07,['pepperoni_m'],1,12.5
425,2016-07-01 19:45:07,['soppressata_m'],1,16.5
426,2016-07-01 19:45:07,"['classic_dlx_m', 'sicilian_s', 'sicilian_s']",3,40.5
427,2016-01-07 21:49:00,['spinach_fet_l'],1,20.25
428,2016-01-07 21:49:00,"['calabrese_l', 'ital_cpcllo_s']",2,32.25
429,2016-07-01 00:00:00,['spicy_ital_m'],1,16.5
430,2016-01-07 00:00:00,"['green_garden_m', 'green_garden_m']",2,32.0
431,2016-08-01 00:00:00,"['big_meat_s', 'ckn_alfredo_s', 'ckn_alfredo_s', 'hawaiian_l']",4,54.0
432,2016-01-08 00:00:00,"['ital_cpcllo_s', 'ital_cpcllo_s', 'veggie_veg_s']",3,36.0
433,2016-01-08 11:49:50,['spicy_ital_l'],1,20.75
434,2016-01-08 11:54:00,"['napolitana_m', 'spicy_ital_l', 'veggie_veg_l']",3,57.0
435,2016-01-08 12:06:00,"['classic_dlx_m', 'pep_msh_pep_m', 'spinach_supr_s']",3,43.0
436,2016-01-08 12:07:00,"['classic_dlx_l', 'classic_dlx_l', 'pep_msh_pep_s', 'peppr_salami_s']",4,64.5
437,2016-01-08 12:07:00,['bbq_ckn_m'],1,16.75
438,2016-01-08 12:08:00,['veggie_veg_m'],1,16.0
439,2016-01-08 12:13:08,"['veggie_veg_m', 'pepperoni_m', 'the_greek_s']",3,40.5
440,2016-01-08 12:16:34,"['the_greek_s', 'ckn_alfredo_m', 'five_cheese_l', 'five_cheese_l', 'four_cheese_m', 'green_garden_l', 'green_garden_m', 'hawaiian_l', 'ital_veggie_l', 'pepperoni_l', 'spicy_ital_l', 'spinach_fet_s', 'thai_ckn_l', 'veggie_veg_m']",14,239.0
441,2016-01-08 12:16:34,"['spicy_ital_l', 'thai_ckn_l']",2,41.5
442,2016-01-08 00:00:00,['peppr_salami_l'],1,20.75
443,2016-01-08 00:00:00,"['big_meat_s', 'big_meat_s', 'big_meat_s', 'four_cheese_l', 'ital_cpcllo_m', 'ital_veggie_m', 'mexicana_l', 'mexicana_l', 'sicilian_l', 'sicilian_m', 'southw_ckn_m', 'spicy_ital_l', 'spicy_ital_s', 'spicy_ital_s', 'spicy_ital_s']",15,238.7
444,2016-01-08 12:40:05,['four_cheese_m'],1,14.75
445,2016-08-01 00:00:00,['hawaiian_l'],1,16.5
446,2016-01-08 12:58:01,"['big_meat_s', 'ital_veggie_m', 'sicilian_l']",3,49.0
447,2016-08-01 00:00:00,['five_cheese_l'],1,18.5
448,2016-08-01 00:00:00,"['hawaiian_s', 'pep_msh_pep_m', 'sicilian_m']",3,41.25
449,2016-01-08 00:00:00,['thai_ckn_l'],1,20.75
450,2016-01-08 00:00:00,['big_meat_s'],1,12.0
451,2016-01-08 00:00:00,"['five_cheese_l', 'ital_cpcllo_m', 'southw_ckn_l']",3,55.25
452,2016-01-08 00:00:00,"['bbq_ckn_m', 'big_meat_s', 'sicilian_m']",3,45.0
453,2016-01-08 00:00:00,"['cali_ckn_s', 'cali_ckn_s', 'sicilian_m', 'sicilian_m']",4,58.0
454,2016-01-08 00:00:00,['sicilian_m'],1,16.25
455,2016-01-08 00:00:00,['ital_supr_l'],1,20.75
456,2016-01-08 00:00:00,['spinach_fet_l'],1,20.25
457,2016-01-08 13:59:04,"['cali_ckn_l', 'ckn_alfredo_m', 'classic_dlx_m']",3,53.5
458,2016-08-01 00:00:00,"['prsc_argla_m', 'spinach_supr_m', 'the_greek_s']",3,45.0
459,2016-01-08 00:00:00,['the_greek_s'],1,12.0
460,2016-01-08 14:19:58,"['green_garden_s', 'ital_supr_m']",2,28.5
461,2016-01-08 14:19:58,"['cali_ckn_m', 'cali_ckn_m']",2,33.5
462,2016-08-01 00:00:00,['spinach_fet_s'],1,12.0
463,2016-08-01 00:00:00,"['bbq_ckn_l', 'prsc_argla_m']",2,37.25
464,2016-01-08 00:00:00,"['bbq_ckn_l', 'calabrese_m']",2,37.0
465,2016-01-08 00:00:00,['napolitana_s'],1,12.0
466,2016-01-08 15:30:10,"['spinach_fet_l', 'the_greek_xl']",2,45.75
467,2016-01-08 15:33:13,['prsc_argla_s'],1,12.5
468,2016-01-08 15:33:13,"['four_cheese_l', 'pepperoni_l']",2,33.2
469,2016-08-01 00:00:00,"['bbq_ckn_m', 'sicilian_s']",2,29.0
470,2016-08-01 15:49:13,['sicilian_s'],1,12.25
471,2016-08-01 15:49:13,['ital_veggie_s'],1,12.75
472,2016-08-01 00:00:00,"['ital_veggie_s', 'ital_veggie_m']",2,29.5
473,2016-01-08 16:41:27,"['hawaiian_l', 'prsc_argla_m', 'southw_ckn_m']",3,49.75
474,2016-01-08 16:41:27,"['green_garden_s', 'pepperoni_s']",2,21.75
475,2016-01-08 17:15:17,"['big_meat_s', 'thai_ckn_l']",2,32.75
476,2016-01-08 17:15:17,"['pepperoni_m', 'prsc_argla_l', 'veggie_veg_m']",3,49.25
477,2016-01-08 17:15:17,"['green_garden_m', 'mexicana_m']",2,32.0
478,2016-08-01 00:00:00,"['calabrese_m', 'ckn_alfredo_m']",2,33.0
479,2016-08-01 00:00:00,"['five_cheese_l', 'ital_cpcllo_l', 'ital_cpcllo_l']",3,59.5
480,2016-08-01 00:00:00,['pepperoni_m'],1,12.5
481,2016-08-01 17:41:37,"['pepperoni_s', 'spinach_fet_s']",2,21.75
482,2016-01-08 17:41:37,"['green_garden_l', 'ital_supr_m', 'spicy_ital_s']",3,49.25
483,2016-01-08 17:41:37,"['bbq_ckn_l', 'napolitana_s', 'pep_msh_pep_s', 'spicy_ital_m']",4,60.25
484,2016-01-08 17:41:37,"['four_cheese_l', 'mexicana_l']",2,38.2
485,2016-01-08 18:07:31,['cali_ckn_m'],1,16.75
486,2016-01-08 18:07:31,['spinach_supr_s'],1,12.5
487,2016-01-08 18:30:16,"['hawaiian_s', 'sicilian_l', 'spinach_fet_l']",3,51.0
488,2016-01-08 18:30:16,['veggie_veg_m'],1,16.0
489,2016-01-08 18:30:16,['peppr_salami_l'],1,20.75
490,2016-08-01 00:00:00,"['big_meat_s', 'classic_dlx_m', 'napolitana_m']",3,44.0
491,2016-01-08 00:00:00,"['napolitana_s', 'pepperoni_l', 'peppr_salami_l', 'prsc_argla_m']",4,64.5
492,2016-01-08 00:00:00,"['ckn_pesto_l', 'sicilian_m', 'spinach_fet_m']",3,53.0
493,2016-01-08 00:00:00,['ital_supr_l'],1,20.75
494,2016-01-08 00:00:00,"['five_cheese_l', 'four_cheese_l', 'mexicana_l', 'southw_ckn_l']",4,77.45
495,2016-01-08 00:00:00,"['ital_supr_m', 'sicilian_l']",2,36.75
496,2016-01-08 00:00:00,"['sicilian_l', 'soppressata_s']",2,32.75
497,2016-01-08 00:00:00,['veggie_veg_s'],1,12.0
498,2016-01-08 00:00:00,['ital_supr_m'],1,16.5
499,2016-01-08 00:00:00,"['calabrese_s', 'four_cheese_l', 'mexicana_m', 'pep_msh_pep_m']",4,60.7
500,2016-08-01 00:00:00,['pep_msh_pep_m'],1,14.5
501,2016-01-08 21:51:31,"['pep_msh_pep_m', 'hawaiian_s', 'southw_ckn_l']",3,45.75
502,2016-01-08 22:26:08,['ital_veggie_m'],1,16.75
503,2016-09-01 00:00:00,"['pepperoni_l', 'sicilian_m']",2,31.5
504,2016-09-01 00:00:00,['the_greek_l'],1,20.5
505,2016-01-09 00:00:00,"['pepperoni_m', 'the_greek_xl']",2,38.0
506,2016-01-09 12:02:09,['spinach_fet_m'],1,16.0
507,2016-01-09 12:02:09,['ckn_pesto_s'],1,12.75
508,2016-01-09 12:02:09,"['cali_ckn_m', 'cali_ckn_s', 'pepperoni_m']",3,42.0
509,2016-01-09 12:13:00,['spicy_ital_l'],1,20.75
510,2016-01-09 12:13:00,"['classic_dlx_m', 'classic_dlx_s', 'ital_supr_l', 'spicy_ital_l']",4,69.5
511,2016-01-09 12:18:21,['five_cheese_l'],1,18.5
512,2016-01-09 12:18:21,['ital_veggie_m'],1,16.75
513,2016-01-09 12:22:48,"['four_cheese_l', 'four_cheese_l', 'pepperoni_l', 'pepperoni_l']",4,66.4
514,2016-01-09 12:26:47,['classic_dlx_s'],1,12.0
515,2016-01-09 12:26:47,"['ckn_pesto_l', 'mediterraneo_l']",2,41.0
516,2016-01-09 12:26:47,"['mediterraneo_l', 'veggie_veg_l']",2,40.5
517,2016-01-09 13:09:11,['mexicana_m'],1,16.0
518,2016-09-01 00:00:00,"['big_meat_s', 'prsc_argla_l', 'sicilian_s']",3,45.0
519,2016-01-09 13:15:20,['prsc_argla_s'],1,12.5
520,2016-01-09 13:15:20,['spin_pesto_l'],1,20.75
521,2016-01-09 13:15:20,['thai_ckn_s'],1,12.75
522,2016-01-09 14:09:33,"['thai_ckn_s', 'big_meat_s', 'classic_dlx_s', 'five_cheese_l', 'four_cheese_l', 'four_cheese_l', 'green_garden_s', 'green_garden_s', 'ital_cpcllo_m', 'ital_cpcllo_m', 'ital_cpcllo_m', 'sicilian_l', 'the_greek_l', 'the_greek_m']",14,219.9
523,2016-01-09 14:42:14,['prsc_argla_m'],1,16.5
524,2016-01-09 14:51:35,"['prsc_argla_m', 'prsc_argla_m']",2,33.0
525,2016-01-09 15:08:46,['pepperoni_l'],1,15.25
526,2016-01-09 15:10:13,"['cali_ckn_l', 'cali_ckn_l']",2,41.5
527,2016-01-09 15:10:13,"['four_cheese_l', 'southw_ckn_l']",2,38.7
528,2016-01-09 15:27:21,['ital_cpcllo_m'],1,16.0
529,2016-01-09 15:27:21,"['calabrese_m', 'cali_ckn_m', 'cali_ckn_m', 'hawaiian_s']",4,60.25
530,2016-01-09 15:27:21,"['classic_dlx_l', 'classic_dlx_l']",2,41.0
531,2016-01-09 15:58:10,"['peppr_salami_m', 'peppr_salami_m']",2,33.0
532,2016-01-09 00:00:00,"['peppr_salami_l', 'soppressata_s']",2,33.25
533,2016-01-09 00:00:00,"['five_cheese_l', 'spicy_ital_l', 'spicy_ital_l']",3,60.0
534,2016-01-09 00:00:00,"['prsc_argla_l', 'southw_ckn_l']",2,41.5
535,2016-01-09 17:08:47,['classic_dlx_m'],1,16.0
536,2016-01-09 17:08:47,"['brie_carre_s', 'peppr_salami_l']",2,44.4
537,2016-01-09 17:08:47,"['classic_dlx_s', 'hawaiian_s', 'ital_supr_l']",3,43.25
538,2016-09-01 00:00:00,['spinach_supr_l'],1,20.75
539,2016-01-09 00:00:00,"['five_cheese_l', 'ital_veggie_l', 'spinach_fet_m']",3,55.5
540,2016-01-09 17:52:41,['spinach_supr_l'],1,20.75
541,2016-01-09 17:52:41,['big_meat_s'],1,12.0
542,2016-01-09 17:52:41,"['bbq_ckn_l', 'prsc_argla_m']",2,37.25
543,2016-01-09 17:52:41,"['ckn_pesto_l', 'classic_dlx_m', 'mediterraneo_m']",3,52.75
544,2016-01-09 17:52:41,"['napolitana_m', 'napolitana_m']",2,32.0
545,2016-01-09 00:00:00,"['pepperoni_l', 'pepperoni_s', 'peppr_salami_l', 'soppressata_l']",4,66.5
546,2016-01-09 18:47:27,['green_garden_s'],1,12.0
547,2016-09-01 18:47:27,['green_garden_s'],1,12.0
548,2016-09-01 18:47:27,['hawaiian_l'],1,16.5
549,2016-01-09 18:47:27,"['big_meat_s', 'big_meat_s']",2,24.0
550,2016-01-09 18:47:27,"['spinach_fet_m', 'the_greek_m']",2,32.0
551,2016-01-09 19:26:24,"['four_cheese_l', 'soppressata_m', 'thai_ckn_l', 'the_greek_m']",4,71.2
552,2016-01-09 19:31:25,"['ckn_alfredo_m', 'ckn_alfredo_m', 'ital_supr_l']",3,54.25
553,2016-01-09 19:31:25,['mexicana_l'],1,20.25
554,2016-01-09 19:31:25,"['mexicana_l', 'green_garden_s']",2,32.25
555,2016-01-09 20:18:25,"['green_garden_s', 'hawaiian_s']",2,22.5
556,2016-01-09 20:23:12,"['four_cheese_l', 'the_greek_xl']",2,43.45
557,2016-01-09 20:23:12,"['sicilian_s', 'spicy_ital_s']",2,24.75
558,2016-01-09 20:23:12,['spicy_ital_s'],1,12.5
559,2016-01-09 20:23:12,['classic_dlx_s'],1,12.0
560,2016-01-09 20:23:12,"['green_garden_m', 'spicy_ital_m']",2,32.5
561,2016-01-09 21:47:56,['spinach_supr_s'],1,12.5
562,2016-01-09 21:47:56,['ckn_alfredo_m'],1,16.75
563,2016-01-09 21:47:56,"['mexicana_l', 'veggie_veg_s']",2,32.25
564,2016-09-01 21:47:56,"['mediterraneo_s', 'pepperoni_m', 'spinach_supr_l']",3,45.25
565,2016-01-10 21:47:56,['ital_veggie_s'],1,12.75
566,2016-01-10 12:21:00,['spinach_supr_l'],1,20.75
567,2016-10-01 00:00:00,"['bbq_ckn_l', 'five_cheese_l', 'five_cheese_l', 'four_cheese_m', 'pepperoni_m', 'sicilian_m', 'sicilian_s', 'soppressata_l', 'spicy_ital_l', 'spinach_supr_m', 'thai_ckn_s']",11,184.25
568,2016-01-10 00:00:00,['mexicana_l'],1,20.25
569,2016-01-10 12:37:00,"['mexicana_l', 'ckn_alfredo_m', 'classic_dlx_s']",3,49.0
570,2016-01-10 12:37:00,"['green_garden_m', 'southw_ckn_l']",2,36.75
571,2016-01-10 12:37:00,['big_meat_s'],1,12.0
572,2016-01-10 12:37:00,['southw_ckn_m'],1,16.75
573,2016-01-10 12:37:00,"['classic_dlx_m', 'classic_dlx_m']",2,32.0
574,2016-01-10 12:37:00,['ital_veggie_m'],1,16.75
575,2016-01-10 13:41:04,"['classic_dlx_l', 'napolitana_l', 'pepperoni_l', 'spinach_fet_m']",4,72.25
576,2016-01-10 13:41:04,"['big_meat_s', 'big_meat_s', 'spinach_fet_s']",3,36.0
577,2016-01-10 13:41:04,"['spinach_fet_m', 'veggie_veg_l']",2,36.25
578,2016-10-01 00:00:00,"['bbq_ckn_s', 'calabrese_m', 'calabrese_m', 'calabrese_m', 'the_greek_xl']",5,87.0
579,2016-10-01 00:00:00,['green_garden_s'],1,12.0
580,2016-01-10 00:00:00,"['hawaiian_m', 'southw_ckn_m']",2,30.0
581,2016-01-10 14:13:01,['mexicana_l'],1,20.25
582,2016-01-10 14:13:01,['mexicana_l'],1,20.25
583,2016-01-10 14:33:19,['mexicana_l'],1,20.25
584,2016-01-10 15:05:29,"['sicilian_s', 'soppressata_s']",2,24.75
585,2016-01-10 15:05:29,"['brie_carre_s', 'mexicana_l']",2,43.9
586,2016-01-10 15:05:29,"['mexicana_l', 'southw_ckn_m']",2,37.0
587,2016-01-10 16:32:36,"['peppr_salami_l', 'peppr_salami_s']",2,33.25
588,2016-10-01 16:32:36,['cali_ckn_s'],1,12.75
589,2016-01-10 16:32:36,"['ital_supr_s', 'mediterraneo_m', 'veggie_veg_s']",3,40.5
590,2016-01-10 17:23:39,['five_cheese_l'],1,18.5
591,2016-01-10 17:32:54,"['four_cheese_l', 'southw_ckn_s', 'spin_pesto_l']",3,51.45
592,2016-10-01 00:00:00,"['ital_veggie_s', 'pep_msh_pep_m', 'pep_msh_pep_m']",3,41.75
593,2016-10-01 17:48:57,"['cali_ckn_l', 'spicy_ital_l']",2,41.5
594,2016-10-01 00:00:00,['calabrese_l'],1,20.25
595,2016-10-01 00:00:00,"['classic_dlx_l', 'prsc_argla_m']",2,37.0
596,2016-10-01 18:24:07,"['prsc_argla_m', 'soppressata_s']",2,29.0
597,2016-10-01 00:00:00,"['cali_ckn_l', 'prsc_argla_m', 'spicy_ital_m']",3,53.75
598,2016-01-10 00:00:00,['prsc_argla_l'],1,20.75
599,2016-10-01 00:00:00,['peppr_salami_l'],1,20.75
600,2016-10-01 18:53:52,"['classic_dlx_s', 'four_cheese_l', 'mediterraneo_m', 'mediterraneo_m']",4,61.95
601,2016-01-10 18:53:52,"['bbq_ckn_l', 'classic_dlx_s', 'spin_pesto_m']",3,49.25
602,2016-01-10 18:53:52,['peppr_salami_l'],1,20.75
603,2016-01-10 19:03:11,['mexicana_m'],1,16.0
604,2016-01-10 19:03:11,"['soppressata_s', 'spinach_supr_m']",2,29.0
605,2016-10-01 00:00:00,"['pepperoni_m', 'the_greek_xl']",2,38.0
606,2016-10-01 00:00:00,['the_greek_xl'],1,25.5
